hex_id10_1m,hex_id11_1m,hex_id12_1m,hex_id6_1m,hex_id7_1m,hex_id8_1m,hex_id9_1m,client_id
128232,,,,,,,,85911
15086,,,,,,,,168771
120845,,,,,,,,6455
35924,,,,,,,,105318
49349,,,,,,,,195698
77927,,,,,,,,73644
77202,,,,,,,,116803
55950,,,,,,,,175699
700,,,,,,,,151949
8550,,,,,,,,129157
30392,,,,,,,,37836
51010,,,,,,,,146261
148707,,,,,,,,45700
137088,,,,,,,,66571
72656,,,,,,,,71329
138587,,,,,,,,4134
106013,,,,,,,,172138
82308,,,,,,,,50398
8546,,,,,,,,100367
139061,,,,,,,,126529
72916,,,,,,,,33385
149842,,,,,,,,94494
114604,,,,,,,,115743
59379,,,,,,,,152173
30113,,,,,,,,27685
46717,,,,,,,,47971
109942,,,,,,,,58692
96513,,,,,,,,147051
149482,,,,,,,,123069
56520,,,,,,,,42719
65001,,,,,,,,110224
81298,,,,,,,,96157
83490,,,,,,,,82413
73116,,,,,,,,59404
116852,,,,,,,,198407
23238,,,,,,,,128439
133418,,,,,,,,86922
6347,,,,,,,,129250
126589,,,,,,,,143092
21098,,,,,,,,133038
151030,,,,,,,,66041
57249,,,,,,,,8921
45256,,,,,,,,163341
141467,,,,,,,,48638
77670,,,,,,,,167721
118953,,,,,,,,118378
107503,,,,,,,,112293
80079,,,,,,,,85938
111700,,,,,,,,101518
47041,,,,,,,,78644
2284,,,,,,,,76682
21056,,,,,,,,179190
117864,,,,,,,,169681
125327,,,,,,,,53043
77751,,,,,,,,169082
156865,,,,,,,,169991
58000,,,,,,,,115162
133510,,,,,,,,190369
67845,,,,,,,,30709
8750,,,,,,,,46561
129183,,,,,,,,188853
14392,,,,,,,,166966
61277,,,,,,,,57451
48560,,,,,,,,127701
86406,,,,,,,,110917
23505,,,,,,,,64187
60639,,,,,,,,41006
141645,,,,,,,,7501
56948,,,,,,,,177745
89429,,,,,,,,192540
137763,,,,,,,,182712
120191,,,,,,,,9128
142298,,,,,,,,23806
122418,,,,,,,,144809
57343,,,,,,,,87939
31243,,,,,,,,49628
60664,,,,,,,,200938
83798,,,,,,,,10505
47479,,,,,,,,34990
152858,,,,,,,,135533
84716,,,,,,,,78189
141343,,,,,,,,186165
117685,,,,,,,,95241
152946,,,,,,,,30722
88819,,,,,,,,37249
26252,,,,,,,,41185
96122,,,,,,,,142177
101873,,,,,,,,140544
107953,,,,,,,,29905
83678,,,,,,,,69197
126351,,,,,,,,34915
30580,,,,,,,,145788
158700,,,,,,,,181593
158154,,,,,,,,176585
58818,,,,,,,,93092
10948,,,,,,,,58332
17604,,,,,,,,184736
58252,,,,,,,,173174
51827,,,,,,,,137440
120892,,,,,,,,828
113589,,,,,,,,134724
106560,,,,,,,,115579
85464,,,,,,,,156929
97135,,,,,,,,147227
59701,,,,,,,,97231
6917,,,,,,,,59382
44266,,,,,,,,193847
118301,,,,,,,,41613
37805,,,,,,,,22357
38296,,,,,,,,7936
106383,,,,,,,,104681
153996,,,,,,,,187614
65525,,,,,,,,103293
128390,,,,,,,,23695
54138,,,,,,,,108110
24262,,,,,,,,83955
33951,,,,,,,,77017
41687,,,,,,,,200540
143930,,,,,,,,115042
18152,,,,,,,,11292
147224,,,,,,,,130630
47966,,,,,,,,64996
108080,,,,,,,,2708
15476,,,,,,,,192596
46851,,,,,,,,161280
107571,,,,,,,,124578
87029,,,,,,,,35739
3280,,,,,,,,65363
144190,,,,,,,,33690
142382,,,,,,,,37243
122316,,,,,,,,24417
6400,,,,,,,,168290
4602,,,,,,,,45948
76421,,,,,,,,58504
49150,,,,,,,,184264
86416,,,,,,,,12515
52542,,,,,,,,152889
157650,,,,,,,,35588
159166,,,,,,,,123614
15529,,,,,,,,19419
143939,,,,,,,,183566
147381,,,,,,,,159766
30629,,,,,,,,17440
12410,,,,,,,,170829
89518,,,,,,,,96724
119186,,,,,,,,3788
137878,,,,,,,,197467
143055,,,,,,,,58137
145853,,,,,,,,13462
8557,,,,,,,,139689
139546,,,,,,,,61996
141577,,,,,,,,19368
57216,,,,,,,,12254
55004,,,,,,,,70998
26381,,,,,,,,1915
120789,,,,,,,,1834
38862,,,,,,,,104727
159271,,,,,,,,173075
79341,,,,,,,,30765
88140,,,,,,,,177157
61984,,,,,,,,88669
55943,,,,,,,,31869
8545,,,,,,,,104792
8752,,,,,,,,145501
153071,,,,,,,,156840
106689,,,,,,,,89637
87349,,,,,,,,22378
17598,,,,,,,,52305
141023,,,,,,,,18909
49563,,,,,,,,200340
80266,,,,,,,,8181
990,,,,,,,,76038
102823,,,,,,,,163311
150070,,,,,,,,64926
71084,,,,,,,,138164
136683,,,,,,,,129530
106075,,,,,,,,29422
49524,,,,,,,,60030
81459,,,,,,,,184121
70777,,,,,,,,49431
144737,,,,,,,,69286
63142,,,,,,,,153768
131315,,,,,,,,39550
39793,,,,,,,,94955
133769,,,,,,,,92593
149370,,,,,,,,141613
139975,,,,,,,,65334
138026,,,,,,,,35798
96659,,,,,,,,186455
125530,,,,,,,,123922
127009,,,,,,,,3007
3850,,,,,,,,3335
14528,,,,,,,,162576
61517,,,,,,,,191315
54221,,,,,,,,181358
86927,,,,,,,,146286
87266,,,,,,,,127396
57882,,,,,,,,71701
69329,,,,,,,,192989
110011,,,,,,,,185471
54977,,,,,,,,23450
115970,,,,,,,,173541
119943,,,,,,,,19570
24587,,,,,,,,61648
96813,,,,,,,,161150
153826,,,,,,,,95292
18945,,,,,,,,149382
24951,,,,,,,,144753
19417,,,,,,,,194041
88697,,,,,,,,147364
90138,,,,,,,,138844
135701,,,,,,,,63977
31439,,,,,,,,16473
72157,,,,,,,,160310
104621,,,,,,,,143622
153531,,,,,,,,183258
137067,,,,,,,,163758
145376,,,,,,,,113709
103596,,,,,,,,46788
140064,,,,,,,,22198
42676,,,,,,,,196518
131680,,,,,,,,118097
69902,,,,,,,,38710
118800,,,,,,,,168760
101804,,,,,,,,147208
34239,,,,,,,,25868
15145,,,,,,,,183367
6214,,,,,,,,73689
4207,,,,,,,,134809
9043,,,,,,,,77551
58069,,,,,,,,169381
122215,,,,,,,,33596
101402,,,,,,,,53806
120413,,,,,,,,108962
159809,,,,,,,,149856
51286,,,,,,,,110152
61832,,,,,,,,160466
135438,,,,,,,,7185
69048,,,,,,,,188119
138927,,,,,,,,140065
124644,,,,,,,,57767
41584,,,,,,,,83908
73065,,,,,,,,136595
22645,,,,,,,,28897
93450,,,,,,,,114246
69983,,,,,,,,60271
13498,,,,,,,,99214
143611,,,,,,,,96560
73964,,,,,,,,51978
80129,,,,,,,,174006
46475,,,,,,,,15619
37588,,,,,,,,134842
52752,,,,,,,,41129
31919,,,,,,,,86783
114905,,,,,,,,62322
76722,,,,,,,,177378
108731,,,,,,,,124091
158503,,,,,,,,114046
123980,,,,,,,,172726
134386,,,,,,,,81384
13286,,,,,,,,190117
27007,,,,,,,,41987
56755,,,,,,,,120210
147947,,,,,,,,164666
978,,,,,,,,158103
86753,,,,,,,,145160
148773,,,,,,,,117085
62777,,,,,,,,189653
38859,,,,,,,,116314
20208,,,,,,,,117137
6038,,,,,,,,4131
158753,,,,,,,,52420
74139,,,,,,,,120208
154334,,,,,,,,27162
117670,,,,,,,,15991
114661,,,,,,,,40079
61611,,,,,,,,56236
96981,,,,,,,,147727
29448,,,,,,,,99530
146041,,,,,,,,130881
124318,,,,,,,,189230
56663,,,,,,,,91328
17870,,,,,,,,185191
152569,,,,,,,,173275
33060,,,,,,,,200760
4073,,,,,,,,15703
60856,,,,,,,,30574
62767,,,,,,,,82509
93693,,,,,,,,3340
151186,,,,,,,,125920
20557,,,,,,,,10611
159102,,,,,,,,119534
537,,,,,,,,97424
43454,,,,,,,,108839
52765,,,,,,,,5102
77827,,,,,,,,6398
75895,,,,,,,,85336
150774,,,,,,,,147983
7570,,,,,,,,54087
88773,,,,,,,,113992
41405,,,,,,,,63491
51653,,,,,,,,119758
85352,,,,,,,,112604
66518,,,,,,,,104557
123055,,,,,,,,63584
84574,,,,,,,,69026
153783,,,,,,,,85145
98786,,,,,,,,15289
57402,,,,,,,,132243
81026,,,,,,,,169864
11114,,,,,,,,71483
71812,,,,,,,,17905
49121,,,,,,,,96273
98991,,,,,,,,96506
6410,,,,,,,,123518
67985,,,,,,,,151755
65335,,,,,,,,106705
137062,,,,,,,,44810
146158,,,,,,,,53877
95390,,,,,,,,154529
16895,,,,,,,,184362
47049,,,,,,,,75448
10809,,,,,,,,119974
53273,,,,,,,,144327
130847,,,,,,,,91678
6153,,,,,,,,129997
5259,,,,,,,,11930
61309,,,,,,,,191782
110161,,,,,,,,169702
47776,,,,,,,,1781
117711,,,,,,,,159340
144243,,,,,,,,56266
132396,,,,,,,,98970
118874,,,,,,,,92876
24290,,,,,,,,933
144519,,,,,,,,10869
136374,,,,,,,,80689
50705,,,,,,,,98069
102776,,,,,,,,91349
48527,,,,,,,,186451
21216,,,,,,,,133539
70201,,,,,,,,54106
135225,,,,,,,,198294
137461,,,,,,,,19418
50077,,,,,,,,72308
35029,,,,,,,,106912
83341,,,,,,,,164418
20690,,,,,,,,115673
137119,,,,,,,,69275
11453,,,,,,,,99413
77385,,,,,,,,24405
34888,,,,,,,,4133
151165,,,,,,,,47300
84891,,,,,,,,180573
159514,,,,,,,,75470
38670,,,,,,,,87962
82977,,,,,,,,166721
68534,,,,,,,,128697
80024,,,,,,,,53308
67629,,,,,,,,5580
152992,,,,,,,,47233
141403,,,,,,,,47213
46889,,,,,,,,139807
120393,,,,,,,,26946
19039,,,,,,,,134079
2026,,,,,,,,189418
71533,,,,,,,,199920
22067,,,,,,,,179345
39571,,,,,,,,161012
13228,,,,,,,,103373
18299,,,,,,,,50450
11194,,,,,,,,146513
52055,,,,,,,,70229
90134,,,,,,,,15664
153880,,,,,,,,76081
25507,,,,,,,,37827
141789,,,,,,,,16909
105962,,,,,,,,191662
151146,,,,,,,,24351
96066,,,,,,,,35246
82841,,,,,,,,8483
85297,,,,,,,,164082
124320,,,,,,,,109823
48991,,,,,,,,29599
148560,,,,,,,,67770
42241,,,,,,,,146162
90926,,,,,,,,137857
99246,,,,,,,,48534
130337,,,,,,,,1032
29059,,,,,,,,67288
11557,,,,,,,,107128
95170,,,,,,,,100406
151004,,,,,,,,166090
46977,,,,,,,,109127
39098,,,,,,,,128624
127530,,,,,,,,45958
79939,,,,,,,,21782
107875,,,,,,,,13243
56638,,,,,,,,164975
82873,,,,,,,,201023
78122,,,,,,,,3929
133863,,,,,,,,111744
120337,,,,,,,,69499
17838,,,,,,,,98712
158051,,,,,,,,54174
69268,,,,,,,,87646
124309,,,,,,,,28475
53066,,,,,,,,79196
77506,,,,,,,,125183
53665,,,,,,,,114057
90704,,,,,,,,183845
152830,,,,,,,,73284
73258,,,,,,,,49024
8041,,,,,,,,26216
143889,,,,,,,,118598
15026,,,,,,,,174865
88285,,,,,,,,165442
146437,,,,,,,,64202
149264,,,,,,,,37030
19413,,,,,,,,28687
447,,,,,,,,28346
104385,,,,,,,,40278
46481,,,,,,,,166678
142974,,,,,,,,83043
67955,,,,,,,,178912
72829,,,,,,,,93045
127479,,,,,,,,77173
27068,,,,,,,,32335
39442,,,,,,,,153271
29818,,,,,,,,75097
111212,,,,,,,,96497
119004,,,,,,,,87661
148508,,,,,,,,121732
156997,,,,,,,,15964
85839,,,,,,,,6823
68581,,,,,,,,24563
82906,,,,,,,,170128
52700,,,,,,,,81663
97264,,,,,,,,59762
11638,,,,,,,,29759
148847,,,,,,,,9352
16517,,,,,,,,119217
3063,,,,,,,,154096
147001,,,,,,,,35255
92635,,,,,,,,111582
96794,,,,,,,,95004
142349,,,,,,,,61861
66416,,,,,,,,35407
52073,,,,,,,,155646
62851,,,,,,,,7954
60149,,,,,,,,160972
5110,,,,,,,,13505
24812,,,,,,,,48812
153696,,,,,,,,21521
16317,,,,,,,,157576
131142,,,,,,,,52645
144424,,,,,,,,199338
69420,,,,,,,,166745
76522,,,,,,,,74863
139831,,,,,,,,107903
54822,,,,,,,,133233
24282,,,,,,,,849
142691,,,,,,,,170339
96701,,,,,,,,30273
4932,,,,,,,,166042
153219,,,,,,,,151192
65402,,,,,,,,16865
1555,,,,,,,,194567
131064,,,,,,,,24050
73601,,,,,,,,66876
95529,,,,,,,,96274
64910,,,,,,,,2596
150695,,,,,,,,147735
3457,,,,,,,,109945
62353,,,,,,,,120608
60296,,,,,,,,105039
84626,,,,,,,,116247
43738,,,,,,,,184146
39361,,,,,,,,27378
145155,,,,,,,,58480
150755,,,,,,,,154280
35452,,,,,,,,31761
10244,,,,,,,,172340
77272,,,,,,,,197005
38652,,,,,,,,72082
3803,,,,,,,,10011
81168,,,,,,,,48695
32004,,,,,,,,157961
151157,,,,,,,,115553
62519,,,,,,,,61003
68753,,,,,,,,69745
154075,,,,,,,,117783
12758,,,,,,,,97759
81911,,,,,,,,75729
105707,,,,,,,,24918
5216,,,,,,,,116926
131913,,,,,,,,7722
40612,,,,,,,,109534
128221,,,,,,,,48479
22257,,,,,,,,27220
143418,,,,,,,,181526
143379,,,,,,,,111895
109737,,,,,,,,63362
113641,,,,,,,,18432
159754,,,,,,,,108671
51113,,,,,,,,136216
45083,,,,,,,,153500
90609,,,,,,,,38991
47152,,,,,,,,35193
142037,,,,,,,,100520
38790,,,,,,,,44895
65319,,,,,,,,132585
34989,,,,,,,,88260
131617,,,,,,,,96037
9526,,,,,,,,47417
94098,,,,,,,,73555
55848,,,,,,,,14150
111159,,,,,,,,1317
130273,,,,,,,,51637
103520,,,,,,,,89948
91210,,,,,,,,10843
30531,,,,,,,,67467
69416,,,,,,,,166194
82299,,,,,,,,90999
76014,,,,,,,,172299
90369,,,,,,,,187653
44252,,,,,,,,196499
25737,,,,,,,,128594
39474,,,,,,,,151812
104105,,,,,,,,74116
134252,,,,,,,,95296
141864,,,,,,,,198082
101736,,,,,,,,46559
55017,,,,,,,,130285
39629,,,,,,,,23460
118729,,,,,,,,151545
100258,,,,,,,,86355
90755,,,,,,,,36583
83934,,,,,,,,151205
47214,,,,,,,,180172
136012,,,,,,,,5130
121489,,,,,,,,46775
127588,,,,,,,,117974
9973,,,,,,,,49272
2069,,,,,,,,32078
59120,,,,,,,,43134
93852,,,,,,,,42594
135441,,,,,,,,97038
13171,,,,,,,,113191
64231,,,,,,,,165145
81048,,,,,,,,9856
8182,,,,,,,,46767
127041,,,,,,,,63113
71394,,,,,,,,119687
72431,,,,,,,,85130
102588,,,,,,,,88663
99792,,,,,,,,96611
148287,,,,,,,,97451
90003,,,,,,,,39221
118663,,,,,,,,141933
143912,,,,,,,,173900
116431,,,,,,,,121480
69004,,,,,,,,198960
52776,,,,,,,,101065
159548,,,,,,,,778
105525,,,,,,,,106858
73429,,,,,,,,55052
31024,,,,,,,,176449
60955,,,,,,,,3471
51810,,,,,,,,44308
18213,,,,,,,,24894
30323,,,,,,,,100449
132103,,,,,,,,87132
17485,,,,,,,,171289
47532,,,,,,,,180747
83189,,,,,,,,197509
78296,,,,,,,,187617
112868,,,,,,,,34409
90719,,,,,,,,149473
109722,,,,,,,,6217
43605,,,,,,,,137119
123002,,,,,,,,41122
140101,,,,,,,,67227
133389,,,,,,,,139728
85481,,,,,,,,10399
54292,,,,,,,,12332
76947,,,,,,,,154861
28926,,,,,,,,44973
116538,,,,,,,,177274
150495,,,,,,,,91726
19784,,,,,,,,124375
108865,,,,,,,,89851
22077,,,,,,,,132626
7523,,,,,,,,94322
104416,,,,,,,,138321
84805,,,,,,,,16802
114874,,,,,,,,32928
12965,,,,,,,,71993
136437,,,,,,,,180228
20040,,,,,,,,42758
110587,,,,,,,,39709
70046,,,,,,,,126674
76082,,,,,,,,46041
86862,,,,,,,,119426
157062,,,,,,,,44282
122311,,,,,,,,126004
98929,,,,,,,,72442
153968,,,,,,,,156997
14159,,,,,,,,81586
17637,,,,,,,,79113
115718,,,,,,,,188655
27947,,,,,,,,110328
115379,,,,,,,,125432
88453,,,,,,,,4892
51416,,,,,,,,44709
103671,,,,,,,,100611
67513,,,,,,,,95953
114591,,,,,,,,170216
37510,,,,,,,,7592
34663,,,,,,,,90364
148830,,,,,,,,46363
24749,,,,,,,,112399
135559,,,,,,,,85791
89305,,,,,,,,187494
114770,,,,,,,,180140
65283,,,,,,,,32252
94298,,,,,,,,75133
128059,,,,,,,,192203
138744,,,,,,,,13418
2357,,,,,,,,126681
74767,,,,,,,,167926
36380,,,,,,,,121577
50543,,,,,,,,189299
21025,,,,,,,,79655
54931,,,,,,,,90007
36459,,,,,,,,3952
33767,,,,,,,,40325
146291,,,,,,,,33521
145661,,,,,,,,146349
127021,,,,,,,,159633
140457,,,,,,,,185525
63941,,,,,,,,21904
134896,,,,,,,,11834
154497,,,,,,,,87140
47290,,,,,,,,168500
3195,,,,,,,,160211
49504,,,,,,,,72851
87904,,,,,,,,162040
65066,,,,,,,,130053
41206,,,,,,,,167965
74216,,,,,,,,101370
93396,,,,,,,,75381
32038,,,,,,,,158206
30408,,,,,,,,43439
154875,,,,,,,,197584
158641,,,,,,,,88457
64159,,,,,,,,96298
154381,,,,,,,,3315
128403,,,,,,,,84655
98623,,,,,,,,73817
35770,,,,,,,,51340
50383,,,,,,,,65675
137435,,,,,,,,12773
22096,,,,,,,,85539
100264,,,,,,,,68377
51414,,,,,,,,15278
104093,,,,,,,,135359
35799,,,,,,,,63180
111403,,,,,,,,95863
75429,,,,,,,,36545
96682,,,,,,,,93420
61516,,,,,,,,173757
79005,,,,,,,,28979
101714,,,,,,,,193529
125780,,,,,,,,187321
41710,,,,,,,,16252
147605,,,,,,,,105949
13205,,,,,,,,173979
134635,,,,,,,,144497
19205,,,,,,,,100704
32454,,,,,,,,68428
25045,,,,,,,,173043
71264,,,,,,,,160953
24327,,,,,,,,21864
35563,,,,,,,,67935
32414,,,,,,,,50110
60129,,,,,,,,23827
55618,,,,,,,,93413
107376,,,,,,,,159982
80924,,,,,,,,101403
60457,,,,,,,,37830
11295,,,,,,,,127596
64595,,,,,,,,57312
141868,,,,,,,,45159
6235,,,,,,,,171775
79576,,,,,,,,44486
143958,,,,,,,,120086
45785,,,,,,,,198235
1571,,,,,,,,182872
128216,,,,,,,,157701
122259,,,,,,,,99220
30488,,,,,,,,30494
125391,,,,,,,,196436
142685,,,,,,,,83431
61290,,,,,,,,139344
87954,,,,,,,,121172
152774,,,,,,,,87931
154301,,,,,,,,109654
148871,,,,,,,,198873
119206,,,,,,,,67780
129937,,,,,,,,64164
107492,,,,,,,,19297
46309,,,,,,,,139758
7641,,,,,,,,148476
75229,,,,,,,,165443
52741,,,,,,,,37347
18039,,,,,,,,189112
62781,,,,,,,,95145
28056,,,,,,,,145056
32071,,,,,,,,109166
24031,,,,,,,,77562
79894,,,,,,,,183142
92460,,,,,,,,38064
25135,,,,,,,,108013
31044,,,,,,,,180119
6056,,,,,,,,102889
49282,,,,,,,,193234
21908,,,,,,,,200736
48047,,,,,,,,119493
743,,,,,,,,181122
52656,,,,,,,,98953
156804,,,,,,,,7787
35970,,,,,,,,68740
10368,,,,,,,,91765
14800,,,,,,,,131979
95605,,,,,,,,73006
159185,,,,,,,,16399
153132,,,,,,,,7120
9540,,,,,,,,109159
35592,,,,,,,,185470
160110,,,,,,,,166439
19482,,,,,,,,179914
11852,,,,,,,,136141
114012,,,,,,,,111306
98914,,,,,,,,110808
3959,,,,,,,,83523
92751,,,,,,,,136230
154790,,,,,,,,82319
135665,,,,,,,,98695
2530,,,,,,,,103744
48463,,,,,,,,66456
64060,,,,,,,,36147
122245,,,,,,,,56960
119815,,,,,,,,181413
129133,,,,,,,,128973
36462,,,,,,,,117618
119568,,,,,,,,92322
6458,,,,,,,,100490
26408,,,,,,,,92452
82526,,,,,,,,6602
32382,,,,,,,,58806
103776,,,,,,,,9277
135337,,,,,,,,185028
33694,,,,,,,,194086
145890,,,,,,,,107898
35191,,,,,,,,171699
70284,,,,,,,,157180
92297,,,,,,,,33917
19641,,,,,,,,193166
19010,,,,,,,,200530
113743,,,,,,,,171175
150582,,,,,,,,35718
35309,,,,,,,,50282
132727,,,,,,,,185753
129490,,,,,,,,34078
128764,,,,,,,,168311
80083,,,,,,,,189019
30539,,,,,,,,73
42207,,,,,,,,39996
34417,,,,,,,,56836
99340,,,,,,,,140195
84795,,,,,,,,174198
32010,,,,,,,,53887
27248,,,,,,,,32724
48578,,,,,,,,116062
94188,,,,,,,,73519
18847,,,,,,,,80413
2302,,,,,,,,114441
9598,,,,,,,,12016
118241,,,,,,,,36719
76017,,,,,,,,170348
55435,,,,,,,,81613
84985,,,,,,,,153671
83492,,,,,,,,163779
138417,,,,,,,,78005
50268,,,,,,,,144671
121846,,,,,,,,52248
96610,,,,,,,,105113
109211,,,,,,,,18069
121216,,,,,,,,22448
74627,,,,,,,,130563
51101,,,,,,,,84209
67741,,,,,,,,117702
131804,,,,,,,,7394
157704,,,,,,,,83101
89514,,,,,,,,120827
46488,,,,,,,,77770
72363,,,,,,,,171032
74880,,,,,,,,51612
65320,,,,,,,,50403
122122,,,,,,,,86734
119497,,,,,,,,99439
114413,,,,,,,,118277
86727,,,,,,,,178740
88688,,,,,,,,47098
97556,,,,,,,,139902
10486,,,,,,,,182715
7105,,,,,,,,92780
32677,,,,,,,,65437
21699,,,,,,,,161624
108166,,,,,,,,110666
97887,,,,,,,,169676
28485,,,,,,,,44152
104927,,,,,,,,93995
26546,,,,,,,,121603
10180,,,,,,,,2767
103247,,,,,,,,171692
152670,,,,,,,,28964
57392,,,,,,,,108691
92050,,,,,,,,163211
114363,,,,,,,,107718
2984,,,,,,,,153549
153069,,,,,,,,150751
132961,,,,,,,,79389
9897,,,,,,,,200390
113564,,,,,,,,51756
65298,,,,,,,,79774
107446,,,,,,,,168685
3863,,,,,,,,3670
3804,,,,,,,,7063
133311,,,,,,,,42632
103414,,,,,,,,125931
148487,,,,,,,,23563
112791,,,,,,,,51106
81516,,,,,,,,23620
137004,,,,,,,,106801
74158,,,,,,,,124934
87826,,,,,,,,86456
124632,,,,,,,,54820
44450,,,,,,,,66710
121310,,,,,,,,62635
146050,,,,,,,,198444
132801,,,,,,,,66989
72997,,,,,,,,139675
49631,,,,,,,,12063
55251,,,,,,,,194959
109501,,,,,,,,76692
126312,,,,,,,,185574
99237,,,,,,,,300
127601,,,,,,,,176894
87061,,,,,,,,13453
38228,,,,,,,,200492
84180,,,,,,,,45549
140558,,,,,,,,201184
151367,,,,,,,,126574
76134,,,,,,,,132702
130391,,,,,,,,145908
139275,,,,,,,,165728
42709,,,,,,,,82668
115812,,,,,,,,194839
99481,,,,,,,,69709
83726,,,,,,,,81012
52301,,,,,,,,63105
94217,,,,,,,,91990
63112,,,,,,,,160665
63985,,,,,,,,45698
87979,,,,,,,,87925
140964,,,,,,,,55063
106700,,,,,,,,152091
82087,,,,,,,,41923
135980,,,,,,,,92159
19410,,,,,,,,170891
116017,,,,,,,,74414
139684,,,,,,,,121627
122129,,,,,,,,133267
21955,,,,,,,,41408
157969,,,,,,,,109928
43586,,,,,,,,68557
49791,,,,,,,,73510
37620,,,,,,,,19830
117936,,,,,,,,120460
39783,,,,,,,,12005
158179,,,,,,,,180183
23480,,,,,,,,83438
15304,,,,,,,,92923
26473,,,,,,,,201015
136526,,,,,,,,60930
29657,,,,,,,,121115
55207,,,,,,,,122282
10530,,,,,,,,69351
114566,,,,,,,,25546
89163,,,,,,,,193279
54785,,,,,,,,22020
71628,,,,,,,,97479
35714,,,,,,,,41903
63414,,,,,,,,121348
141642,,,,,,,,183447
20364,,,,,,,,160582
142467,,,,,,,,177990
703,,,,,,,,153996
89548,,,,,,,,139213
78134,,,,,,,,155043
54338,,,,,,,,109374
68457,,,,,,,,150098
31588,,,,,,,,87072
131231,,,,,,,,86245
28920,,,,,,,,48147
141972,,,,,,,,167843
51913,,,,,,,,52982
84420,,,,,,,,40231
4509,,,,,,,,2209
45130,,,,,,,,55545
159231,,,,,,,,140665
22450,,,,,,,,28566
76765,,,,,,,,10418
1242,,,,,,,,119182
153245,,,,,,,,143939
62790,,,,,,,,100207
48762,,,,,,,,113113
48371,,,,,,,,196968
142011,,,,,,,,152078
32330,,,,,,,,5756
10505,,,,,,,,72786
48303,,,,,,,,60827
147134,,,,,,,,200751
77573,,,,,,,,36840
293,,,,,,,,66686
13262,,,,,,,,15216
27131,,,,,,,,154231
6846,,,,,,,,3173
82079,,,,,,,,41165
139004,,,,,,,,14579
38287,,,,,,,,177622
80305,,,,,,,,128191
93536,,,,,,,,185640
797,,,,,,,,48235
32754,,,,,,,,109644
31534,,,,,,,,25523
97969,,,,,,,,104155
142237,,,,,,,,187173
98001,,,,,,,,3991
3704,,,,,,,,116840
136458,,,,,,,,79887
50636,,,,,,,,60695
117236,,,,,,,,79950
104044,,,,,,,,157044
109748,,,,,,,,112875
58846,,,,,,,,169634
124004,,,,,,,,173780
117958,,,,,,,,191716
130670,,,,,,,,19702
47399,,,,,,,,100786
82494,,,,,,,,52699
31063,,,,,,,,165931
57495,,,,,,,,77766
149062,,,,,,,,199371
84247,,,,,,,,142402
152675,,,,,,,,23076
62982,,,,,,,,179268
107338,,,,,,,,102413
64428,,,,,,,,16522
74183,,,,,,,,49770
14776,,,,,,,,95866
90454,,,,,,,,169779
85307,,,,,,,,36457
135714,,,,,,,,99196
154525,,,,,,,,32129
73333,,,,,,,,1211
65205,,,,,,,,136215
159845,,,,,,,,147606
80340,,,,,,,,179188
111967,,,,,,,,25640
97561,,,,,,,,189177
90689,,,,,,,,102462
44845,,,,,,,,51697
6781,,,,,,,,14526
160420,,,,,,,,68404
71693,,,,,,,,187969
145416,,,,,,,,48319
45636,,,,,,,,47386
137360,,,,,,,,174909
22298,,,,,,,,43274
158396,,,,,,,,168318
44941,,,,,,,,175840
119220,,,,,,,,99086
35552,,,,,,,,73643
115630,,,,,,,,67472
50116,,,,,,,,182001
130642,,,,,,,,2683
55356,,,,,,,,27825
12112,,,,,,,,77745
7860,,,,,,,,180570
118870,,,,,,,,54650
17946,,,,,,,,34033
17038,,,,,,,,141808
34046,,,,,,,,33811
70694,,,,,,,,164587
55907,,,,,,,,73061
124293,,,,,,,,71275
105441,,,,,,,,87306
146986,,,,,,,,78763
151799,,,,,,,,97155
105286,,,,,,,,105696
39231,,,,,,,,116292
1863,,,,,,,,127084
4321,,,,,,,,27601
114081,,,,,,,,3947
39987,,,,,,,,125348
153136,,,,,,,,135282
115676,,,,,,,,100052
94700,,,,,,,,14714
80399,,,,,,,,109312
78689,,,,,,,,67248
46993,,,,,,,,130944
82896,,,,,,,,158744
113805,,,,,,,,156722
150275,,,,,,,,181511
92932,,,,,,,,196678
71359,,,,,,,,157015
12950,,,,,,,,126081
50147,,,,,,,,100591
61621,,,,,,,,116648
32531,,,,,,,,172153
112753,,,,,,,,161832
90874,,,,,,,,17147
18886,,,,,,,,827
109052,,,,,,,,172698
93257,,,,,,,,175111
20670,,,,,,,,21518
155640,,,,,,,,20927
135018,,,,,,,,198405
72116,,,,,,,,110630
150028,,,,,,,,49055
98527,,,,,,,,108241
32616,,,,,,,,49086
92637,,,,,,,,53092
97116,,,,,,,,86760
72797,,,,,,,,128908
114280,,,,,,,,147102
47566,,,,,,,,166291
30584,,,,,,,,133952
2646,,,,,,,,126316
70652,,,,,,,,150312
28994,,,,,,,,1507
101911,,,,,,,,5494
23157,,,,,,,,135283
99976,,,,,,,,117828
18097,,,,,,,,48669
14578,,,,,,,,142136
79786,,,,,,,,168178
12713,,,,,,,,6214
110923,,,,,,,,188664
19871,,,,,,,,112695
137701,,,,,,,,101048
48879,,,,,,,,117048
121319,,,,,,,,170843
69104,,,,,,,,101314
35602,,,,,,,,102143
141045,,,,,,,,183152
70353,,,,,,,,12469
11719,,,,,,,,127240
84125,,,,,,,,112189
56335,,,,,,,,174801
