hex_id10_1m,hex_id11_1m,hex_id12_1m,hex_id6_1m,hex_id7_1m,hex_id8_1m,hex_id9_1m,client_id
147625,,,,,,,,58104
28332,,,,,,,,80405
28456,,,,,,,,181278
148992,,,,,,,,39903
97,,,,,,,,8235
135509,,,,,,,,159674
109860,,,,,,,,47951
73064,,,,,,,,148295
87301,,,,,,,,47483
113136,,,,,,,,85546
122221,,,,,,,,11968
11709,,,,,,,,121922
80412,,,,,,,,34073
18230,,,,,,,,103735
93164,,,,,,,,107711
157492,,,,,,,,30428
62934,,,,,,,,127729
15706,,,,,,,,102875
67988,,,,,,,,195426
66840,,,,,,,,15517
58774,,,,,,,,2174
117602,,,,,,,,83509
24048,,,,,,,,130184
43775,,,,,,,,135357
38425,,,,,,,,135315
148155,,,,,,,,74494
85643,,,,,,,,116233
14362,,,,,,,,147312
134579,,,,,,,,57776
113014,,,,,,,,55179
136719,,,,,,,,121415
22033,,,,,,,,192965
76717,,,,,,,,25146
89595,,,,,,,,121226
140625,,,,,,,,187973
46136,,,,,,,,107242
104033,,,,,,,,65925
74821,,,,,,,,84144
114203,,,,,,,,163956
70880,,,,,,,,47908
119650,,,,,,,,143793
61067,,,,,,,,201071
31202,,,,,,,,117933
69792,,,,,,,,165987
4513,,,,,,,,21169
27703,,,,,,,,136772
117202,,,,,,,,87025
96958,,,,,,,,95577
75726,,,,,,,,192747
140913,,,,,,,,103553
6708,,,,,,,,28850
21416,,,,,,,,72939
7976,,,,,,,,148251
93011,,,,,,,,145273
141125,,,,,,,,142839
14529,,,,,,,,183101
71403,,,,,,,,182843
58248,,,,,,,,95097
94388,,,,,,,,147311
122603,,,,,,,,158687
123282,,,,,,,,81033
112565,,,,,,,,59579
153892,,,,,,,,17592
92423,,,,,,,,74170
49137,,,,,,,,123354
85498,,,,,,,,96161
49499,,,,,,,,193184
107398,,,,,,,,102795
151502,,,,,,,,125050
79054,,,,,,,,146484
104837,,,,,,,,136341
8941,,,,,,,,31509
125866,,,,,,,,89670
56427,,,,,,,,51294
53365,,,,,,,,163648
53978,,,,,,,,128532
110567,,,,,,,,18197
124285,,,,,,,,30969
143720,,,,,,,,186720
2188,,,,,,,,97183
69293,,,,,,,,161155
81025,,,,,,,,56834
28244,,,,,,,,32176
11376,,,,,,,,153754
15407,,,,,,,,198039
102638,,,,,,,,118585
31253,,,,,,,,51135
15846,,,,,,,,17849
53601,,,,,,,,29454
120024,,,,,,,,37123
154342,,,,,,,,83679
127437,,,,,,,,70139
77240,,,,,,,,62345
103604,,,,,,,,95361
140740,,,,,,,,84696
132797,,,,,,,,93929
29098,,,,,,,,138940
134583,,,,,,,,139269
11595,,,,,,,,20958
144921,,,,,,,,177623
17088,,,,,,,,174271
157497,,,,,,,,23472
90423,,,,,,,,73076
9569,,,,,,,,48111
127514,,,,,,,,183730
89505,,,,,,,,43299
27244,,,,,,,,9602
76912,,,,,,,,103557
138590,,,,,,,,33444
76846,,,,,,,,161322
72850,,,,,,,,68761
48999,,,,,,,,133574
115280,,,,,,,,85960
146066,,,,,,,,119241
123841,,,,,,,,148728
121587,,,,,,,,158343
124985,,,,,,,,46219
70008,,,,,,,,154512
90953,,,,,,,,14803
143864,,,,,,,,153617
136678,,,,,,,,82962
84845,,,,,,,,37240
20096,,,,,,,,166300
79709,,,,,,,,1539
30373,,,,,,,,23031
134587,,,,,,,,137955
9087,,,,,,,,37254
128662,,,,,,,,17430
128886,,,,,,,,1815
159677,,,,,,,,128966
32285,,,,,,,,167018
137281,,,,,,,,143144
123194,,,,,,,,75510
10808,,,,,,,,35386
149695,,,,,,,,112494
142007,,,,,,,,186587
38941,,,,,,,,67599
80193,,,,,,,,107594
134373,,,,,,,,188430
73303,,,,,,,,168964
45179,,,,,,,,172496
48205,,,,,,,,70368
18604,,,,,,,,132822
25541,,,,,,,,110041
34693,,,,,,,,187157
53547,,,,,,,,122626
109050,,,,,,,,109199
58084,,,,,,,,152361
61133,,,,,,,,193332
130392,,,,,,,,197954
142479,,,,,,,,127324
32297,,,,,,,,89339
20897,,,,,,,,94221
148373,,,,,,,,165531
19061,,,,,,,,160364
32251,,,,,,,,192272
144930,,,,,,,,114666
86908,,,,,,,,157970
45803,,,,,,,,164378
52771,,,,,,,,8179
128363,,,,,,,,123989
158222,,,,,,,,69606
98275,,,,,,,,85470
86401,,,,,,,,45490
22281,,,,,,,,199793
147449,,,,,,,,117345
36806,,,,,,,,50872
89030,,,,,,,,15638
37911,,,,,,,,140433
55239,,,,,,,,145286
149749,,,,,,,,151084
1280,,,,,,,,17743
60980,,,,,,,,134618
1535,,,,,,,,92147
51253,,,,,,,,105080
41949,,,,,,,,76315
35528,,,,,,,,27879
46456,,,,,,,,104448
119924,,,,,,,,102883
141676,,,,,,,,52500
9437,,,,,,,,73140
149147,,,,,,,,148159
38800,,,,,,,,144420
4676,,,,,,,,158995
73236,,,,,,,,4103
9585,,,,,,,,136748
129404,,,,,,,,173727
31991,,,,,,,,49617
139480,,,,,,,,83433
14104,,,,,,,,111947
110680,,,,,,,,59951
21730,,,,,,,,150151
95443,,,,,,,,114386
34335,,,,,,,,137048
51354,,,,,,,,133901
55038,,,,,,,,111814
20889,,,,,,,,63784
86507,,,,,,,,188324
129050,,,,,,,,54961
113090,,,,,,,,118397
48544,,,,,,,,178835
78611,,,,,,,,12926
3327,,,,,,,,9082
154074,,,,,,,,29160
159756,,,,,,,,111430
77229,,,,,,,,161990
75990,,,,,,,,18463
47027,,,,,,,,166340
120811,,,,,,,,16497
35023,,,,,,,,75239
134674,,,,,,,,177625
99296,,,,,,,,9487
15455,,,,,,,,97206
101372,,,,,,,,179764
106870,,,,,,,,107753
107531,,,,,,,,34122
112339,,,,,,,,63857
126913,,,,,,,,171616
159422,,,,,,,,76121
84862,,,,,,,,15181
142054,,,,,,,,27701
139503,,,,,,,,113400
8453,,,,,,,,147786
156745,,,,,,,,6286
81504,,,,,,,,32069
14484,,,,,,,,50632
44492,,,,,,,,40967
102116,,,,,,,,37687
97224,,,,,,,,75940
81425,,,,,,,,8893
81648,,,,,,,,94823
10937,,,,,,,,54860
112124,,,,,,,,2411
152053,,,,,,,,39117
1450,,,,,,,,181365
33096,,,,,,,,52073
42627,,,,,,,,145578
27617,,,,,,,,82696
155218,,,,,,,,129281
156035,,,,,,,,20874
31233,,,,,,,,7445
151923,,,,,,,,72357
29451,,,,,,,,112791
128675,,,,,,,,33703
45444,,,,,,,,101311
84551,,,,,,,,170615
47591,,,,,,,,196394
159811,,,,,,,,124213
116505,,,,,,,,22067
91354,,,,,,,,51737
124489,,,,,,,,28222
6315,,,,,,,,69146
101981,,,,,,,,167578
71381,,,,,,,,100015
152975,,,,,,,,119330
37119,,,,,,,,73380
753,,,,,,,,198123
38752,,,,,,,,128709
77980,,,,,,,,155714
86231,,,,,,,,18538
140060,,,,,,,,72356
19325,,,,,,,,48826
46422,,,,,,,,129580
98086,,,,,,,,88683
120249,,,,,,,,31285
139385,,,,,,,,65686
83970,,,,,,,,1621
152780,,,,,,,,93432
100574,,,,,,,,38177
61004,,,,,,,,195247
41203,,,,,,,,135000
14464,,,,,,,,144964
110383,,,,,,,,144272
112876,,,,,,,,160767
135804,,,,,,,,14206
17747,,,,,,,,30363
110444,,,,,,,,2340
75860,,,,,,,,32272
118102,,,,,,,,86474
139679,,,,,,,,28573
87300,,,,,,,,127655
137828,,,,,,,,98724
31121,,,,,,,,149812
121622,,,,,,,,130632
69400,,,,,,,,86341
45692,,,,,,,,77810
41065,,,,,,,,74450
54079,,,,,,,,88043
82955,,,,,,,,158403
49518,,,,,,,,28231
61232,,,,,,,,151671
130485,,,,,,,,22389
140357,,,,,,,,72122
102333,,,,,,,,194834
73314,,,,,,,,196792
64850,,,,,,,,195906
141960,,,,,,,,71161
113470,,,,,,,,59060
64641,,,,,,,,92864
154436,,,,,,,,172097
39204,,,,,,,,189982
4169,,,,,,,,184415
144160,,,,,,,,127525
106710,,,,,,,,66222
8847,,,,,,,,164694
112446,,,,,,,,172595
58383,,,,,,,,193584
95868,,,,,,,,76763
55490,,,,,,,,92722
42448,,,,,,,,130712
5209,,,,,,,,94343
112310,,,,,,,,23105
160209,,,,,,,,103401
39305,,,,,,,,35805
49980,,,,,,,,200450
92770,,,,,,,,12322
117872,,,,,,,,175495
108521,,,,,,,,135492
32624,,,,,,,,67801
37394,,,,,,,,124096
105257,,,,,,,,131683
114767,,,,,,,,142255
120976,,,,,,,,33375
82518,,,,,,,,8195
111788,,,,,,,,10023
31883,,,,,,,,52642
148443,,,,,,,,189435
23461,,,,,,,,114893
154696,,,,,,,,132950
31523,,,,,,,,36200
37468,,,,,,,,155719
143774,,,,,,,,155076
79679,,,,,,,,155439
94561,,,,,,,,22513
6128,,,,,,,,104006
80774,,,,,,,,39247
60376,,,,,,,,95335
136358,,,,,,,,153471
125720,,,,,,,,114339
128431,,,,,,,,43084
83279,,,,,,,,13971
120930,,,,,,,,171550
146574,,,,,,,,172625
52327,,,,,,,,49896
115232,,,,,,,,172817
63349,,,,,,,,183496
96536,,,,,,,,147861
112157,,,,,,,,172999
66606,,,,,,,,146678
160101,,,,,,,,53859
98970,,,,,,,,73802
101935,,,,,,,,85067
123838,,,,,,,,120058
97123,,,,,,,,132492
48058,,,,,,,,185718
32128,,,,,,,,21055
68323,,,,,,,,135693
54150,,,,,,,,201014
89114,,,,,,,,78581
51019,,,,,,,,131955
3404,,,,,,,,30149
143446,,,,,,,,64504
41005,,,,,,,,136851
41311,,,,,,,,128755
41965,,,,,,,,131933
30492,,,,,,,,32342
19297,,,,,,,,96981
38457,,,,,,,,110168
102359,,,,,,,,169823
108243,,,,,,,,82535
8799,,,,,,,,112689
70294,,,,,,,,152439
136801,,,,,,,,192816
157119,,,,,,,,37709
154298,,,,,,,,168107
1392,,,,,,,,114124
3355,,,,,,,,192874
7405,,,,,,,,143133
82289,,,,,,,,92010
37018,,,,,,,,102915
157035,,,,,,,,47067
141585,,,,,,,,13668
121961,,,,,,,,121652
152725,,,,,,,,88892
53918,,,,,,,,128267
31426,,,,,,,,169880
17924,,,,,,,,126645
75732,,,,,,,,138216
54249,,,,,,,,186036
106393,,,,,,,,2373
149302,,,,,,,,28094
97539,,,,,,,,38837
6269,,,,,,,,98949
64366,,,,,,,,17973
103715,,,,,,,,123158
132607,,,,,,,,103071
110820,,,,,,,,20400
107803,,,,,,,,148813
125303,,,,,,,,5207
133350,,,,,,,,85829
73663,,,,,,,,163234
148879,,,,,,,,145116
40189,,,,,,,,19092
54204,,,,,,,,11509
54435,,,,,,,,125065
15699,,,,,,,,34419
72531,,,,,,,,152801
154631,,,,,,,,54247
40307,,,,,,,,67930
67034,,,,,,,,70322
52491,,,,,,,,168282
115365,,,,,,,,163999
39208,,,,,,,,70387
60859,,,,,,,,180446
90894,,,,,,,,153565
3947,,,,,,,,37756
158965,,,,,,,,58389
65246,,,,,,,,20156
25842,,,,,,,,26195
10192,,,,,,,,121057
146764,,,,,,,,55790
107246,,,,,,,,135825
39948,,,,,,,,141360
83846,,,,,,,,164453
53035,,,,,,,,62527
36222,,,,,,,,83638
30795,,,,,,,,34962
86305,,,,,,,,111216
59490,,,,,,,,148935
62600,,,,,,,,105952
76364,,,,,,,,99626
74547,,,,,,,,185593
72515,,,,,,,,120476
34831,,,,,,,,83446
120180,,,,,,,,182896
58525,,,,,,,,193792
106666,,,,,,,,147719
133910,,,,,,,,186454
127056,,,,,,,,134285
115857,,,,,,,,161654
32502,,,,,,,,160071
75878,,,,,,,,67648
66268,,,,,,,,66822
11473,,,,,,,,24760
61262,,,,,,,,139721
35227,,,,,,,,14741
121073,,,,,,,,116662
70588,,,,,,,,90354
44200,,,,,,,,189188
137470,,,,,,,,39251
78570,,,,,,,,100058
25469,,,,,,,,121564
101618,,,,,,,,101274
48941,,,,,,,,51245
153124,,,,,,,,184184
27030,,,,,,,,33881
7831,,,,,,,,136016
40962,,,,,,,,183327
7054,,,,,,,,43240
37230,,,,,,,,136989
44083,,,,,,,,38558
4771,,,,,,,,71012
139783,,,,,,,,34886
24431,,,,,,,,190342
81482,,,,,,,,82177
39123,,,,,,,,97081
72197,,,,,,,,36830
136137,,,,,,,,180993
69753,,,,,,,,93040
38362,,,,,,,,31967
35965,,,,,,,,6562
125365,,,,,,,,51428
58421,,,,,,,,7606
74797,,,,,,,,103933
127462,,,,,,,,54240
33232,,,,,,,,200964
25650,,,,,,,,188990
30216,,,,,,,,171964
41367,,,,,,,,96473
131458,,,,,,,,148943
51693,,,,,,,,137621
70925,,,,,,,,73743
17644,,,,,,,,24836
9830,,,,,,,,139268
83594,,,,,,,,52669
8148,,,,,,,,133639
144654,,,,,,,,182485
43946,,,,,,,,93060
100107,,,,,,,,144241
150921,,,,,,,,142532
141242,,,,,,,,55723
102308,,,,,,,,50230
102212,,,,,,,,164593
102572,,,,,,,,137280
18987,,,,,,,,176875
156322,,,,,,,,98173
63837,,,,,,,,54422
89970,,,,,,,,426
100698,,,,,,,,156106
8071,,,,,,,,44440
144102,,,,,,,,121820
58512,,,,,,,,107742
49447,,,,,,,,52308
101961,,,,,,,,83765
31838,,,,,,,,122349
154542,,,,,,,,93388
128949,,,,,,,,124549
76466,,,,,,,,103633
105203,,,,,,,,33789
68849,,,,,,,,115664
78880,,,,,,,,14485
79117,,,,,,,,142524
131931,,,,,,,,179531
60851,,,,,,,,187991
141712,,,,,,,,159520
51728,,,,,,,,52187
87964,,,,,,,,85343
148969,,,,,,,,191334
106810,,,,,,,,8345
131068,,,,,,,,12284
118268,,,,,,,,12320
50827,,,,,,,,147908
105448,,,,,,,,49907
158471,,,,,,,,44459
35690,,,,,,,,153316
129250,,,,,,,,10155
151141,,,,,,,,78080
30835,,,,,,,,14581
115288,,,,,,,,165580
68781,,,,,,,,168111
67766,,,,,,,,190929
35812,,,,,,,,131781
134514,,,,,,,,170201
83163,,,,,,,,56447
57924,,,,,,,,17988
108605,,,,,,,,77643
65597,,,,,,,,183548
24476,,,,,,,,177954
40510,,,,,,,,155757
91895,,,,,,,,104100
153166,,,,,,,,171608
135531,,,,,,,,7182
94408,,,,,,,,138559
15757,,,,,,,,177050
85576,,,,,,,,90439
27548,,,,,,,,141010
21378,,,,,,,,26044
59938,,,,,,,,180738
26574,,,,,,,,176962
118691,,,,,,,,88516
159210,,,,,,,,160092
129226,,,,,,,,155261
88096,,,,,,,,82175
103634,,,,,,,,149388
58751,,,,,,,,50254
32840,,,,,,,,151313
42625,,,,,,,,162334
22485,,,,,,,,1924
67396,,,,,,,,90316
80188,,,,,,,,56575
56401,,,,,,,,184372
44506,,,,,,,,35214
142515,,,,,,,,15510
30818,,,,,,,,87055
77953,,,,,,,,79231
14381,,,,,,,,157262
158207,,,,,,,,40532
117850,,,,,,,,63641
13708,,,,,,,,63150
50599,,,,,,,,16543
27582,,,,,,,,80660
156537,,,,,,,,90682
159832,,,,,,,,171339
85543,,,,,,,,164531
2048,,,,,,,,107575
24875,,,,,,,,27924
41069,,,,,,,,91859
79356,,,,,,,,116318
20692,,,,,,,,178423
75326,,,,,,,,111351
69877,,,,,,,,25055
157283,,,,,,,,193368
112475,,,,,,,,35067
92038,,,,,,,,31430
1362,,,,,,,,44715
35867,,,,,,,,100141
94,,,,,,,,125547
79200,,,,,,,,129313
46503,,,,,,,,136368
43729,,,,,,,,60525
1197,,,,,,,,146518
114221,,,,,,,,1928
2941,,,,,,,,153318
26191,,,,,,,,161865
16387,,,,,,,,55705
16386,,,,,,,,48740
147854,,,,,,,,10567
131625,,,,,,,,88935
89411,,,,,,,,197943
22677,,,,,,,,98447
100798,,,,,,,,118977
121834,,,,,,,,85094
68980,,,,,,,,76554
102180,,,,,,,,48198
46339,,,,,,,,133426
127777,,,,,,,,198443
39619,,,,,,,,38621
1067,,,,,,,,136282
61049,,,,,,,,157738
93758,,,,,,,,112410
110455,,,,,,,,5178
17186,,,,,,,,67076
43322,,,,,,,,60443
115877,,,,,,,,129381
104329,,,,,,,,200418
159522,,,,,,,,20281
115866,,,,,,,,5554
137618,,,,,,,,105677
140426,,,,,,,,199009
33350,,,,,,,,195747
127259,,,,,,,,58605
54685,,,,,,,,34694
5572,,,,,,,,39560
45301,,,,,,,,120258
14698,,,,,,,,60735
119751,,,,,,,,45049
23253,,,,,,,,161297
99771,,,,,,,,54856
51591,,,,,,,,17463
26580,,,,,,,,104855
40101,,,,,,,,5533
47004,,,,,,,,57024
115565,,,,,,,,20548
142388,,,,,,,,81294
110252,,,,,,,,50678
63680,,,,,,,,157177
107904,,,,,,,,36157
121111,,,,,,,,78684
43455,,,,,,,,45755
6502,,,,,,,,46321
10367,,,,,,,,162456
18505,,,,,,,,108398
152923,,,,,,,,54899
144194,,,,,,,,179437
84233,,,,,,,,13016
136566,,,,,,,,200142
26760,,,,,,,,126158
154346,,,,,,,,154008
123576,,,,,,,,163475
28141,,,,,,,,12329
147005,,,,,,,,106357
2850,,,,,,,,128751
9457,,,,,,,,89110
113855,,,,,,,,15164
111308,,,,,,,,198931
126607,,,,,,,,153602
108314,,,,,,,,120516
76791,,,,,,,,138482
144888,,,,,,,,158542
24191,,,,,,,,2572
44656,,,,,,,,60623
109372,,,,,,,,148657
143361,,,,,,,,54760
120149,,,,,,,,72575
106084,,,,,,,,194382
65512,,,,,,,,51072
105858,,,,,,,,185855
79174,,,,,,,,66350
102720,,,,,,,,172312
80668,,,,,,,,139358
59371,,,,,,,,4673
82346,,,,,,,,58878
104122,,,,,,,,17246
32598,,,,,,,,121101
155446,,,,,,,,53802
75632,,,,,,,,159946
155516,,,,,,,,40388
109864,,,,,,,,90943
93861,,,,,,,,18413
11894,,,,,,,,23171
111252,,,,,,,,12988
93942,,,,,,,,127066
149333,,,,,,,,83630
89175,,,,,,,,30793
37253,,,,,,,,155666
93854,,,,,,,,121195
22561,,,,,,,,116761
98675,,,,,,,,131012
130135,,,,,,,,37719
86630,,,,,,,,111151
19720,,,,,,,,157277
32543,,,,,,,,187496
57705,,,,,,,,67381
5513,,,,,,,,72103
65786,,,,,,,,38029
29991,,,,,,,,159663
101636,,,,,,,,66087
122523,,,,,,,,133722
9857,,,,,,,,155869
148631,,,,,,,,125564
57469,,,,,,,,40358
129069,,,,,,,,87165
124055,,,,,,,,103630
153592,,,,,,,,191432
15482,,,,,,,,132264
70954,,,,,,,,117963
43010,,,,,,,,84937
99905,,,,,,,,98326
117631,,,,,,,,147435
55607,,,,,,,,177200
21434,,,,,,,,131350
122459,,,,,,,,33564
152949,,,,,,,,72380
16087,,,,,,,,80218
64604,,,,,,,,162809
144125,,,,,,,,19523
76446,,,,,,,,66909
49056,,,,,,,,166036
76630,,,,,,,,169061
30895,,,,,,,,107904
14584,,,,,,,,33448
78360,,,,,,,,188778
41747,,,,,,,,178732
91769,,,,,,,,123581
121874,,,,,,,,73735
71463,,,,,,,,102118
74710,,,,,,,,109652
149986,,,,,,,,12011
36226,,,,,,,,51684
104057,,,,,,,,64792
138379,,,,,,,,16650
130239,,,,,,,,37617
134241,,,,,,,,74668
140517,,,,,,,,28786
139225,,,,,,,,126181
134052,,,,,,,,32555
18094,,,,,,,,29045
78518,,,,,,,,31975
144185,,,,,,,,21419
152082,,,,,,,,157583
145228,,,,,,,,70629
98535,,,,,,,,195790
19186,,,,,,,,193192
136104,,,,,,,,3128
96433,,,,,,,,158140
49609,,,,,,,,1060
6735,,,,,,,,35448
92520,,,,,,,,21014
128202,,,,,,,,23382
2952,,,,,,,,152341
39860,,,,,,,,143519
137627,,,,,,,,95991
88996,,,,,,,,5711
40602,,,,,,,,137163
113475,,,,,,,,15330
25326,,,,,,,,121028
3681,,,,,,,,36358
22603,,,,,,,,71363
35499,,,,,,,,24499
83214,,,,,,,,131086
102700,,,,,,,,170074
131806,,,,,,,,62826
113521,,,,,,,,171782
65709,,,,,,,,190408
4587,,,,,,,,43266
80058,,,,,,,,49390
41233,,,,,,,,72305
104667,,,,,,,,198710
58667,,,,,,,,168870
48382,,,,,,,,118935
131348,,,,,,,,11608
158240,,,,,,,,6503
111322,,,,,,,,48184
141538,,,,,,,,55758
123371,,,,,,,,95114
36754,,,,,,,,12546
38081,,,,,,,,159908
135914,,,,,,,,188225
98941,,,,,,,,7431
59132,,,,,,,,3071
121886,,,,,,,,77808
146261,,,,,,,,55184
132624,,,,,,,,119802
121476,,,,,,,,54223
4570,,,,,,,,174845
80939,,,,,,,,11519
143077,,,,,,,,128288
34403,,,,,,,,162855
126077,,,,,,,,43882
15242,,,,,,,,47194
42277,,,,,,,,164856
26083,,,,,,,,83013
104245,,,,,,,,92985
74778,,,,,,,,13894
44194,,,,,,,,199090
22774,,,,,,,,67466
71589,,,,,,,,189074
114935,,,,,,,,64362
150647,,,,,,,,194172
2870,,,,,,,,44571
62725,,,,,,,,40483
140691,,,,,,,,35821
95844,,,,,,,,87955
55504,,,,,,,,193249
4027,,,,,,,,195994
59663,,,,,,,,97698
2252,,,,,,,,81128
62930,,,,,,,,97573
57557,,,,,,,,83921
46349,,,,,,,,172547
69390,,,,,,,,133317
14516,,,,,,,,173368
103681,,,,,,,,62216
26914,,,,,,,,63467
73551,,,,,,,,161268
5220,,,,,,,,186519
106737,,,,,,,,148909
128754,,,,,,,,25724
79494,,,,,,,,36540
152831,,,,,,,,130367
78426,,,,,,,,72705
126526,,,,,,,,60407
129103,,,,,,,,84308
53155,,,,,,,,9314
83739,,,,,,,,42587
119594,,,,,,,,58811
52179,,,,,,,,201161
96099,,,,,,,,22321
138545,,,,,,,,112732
143074,,,,,,,,95646
136630,,,,,,,,27219
60313,,,,,,,,15063
115079,,,,,,,,42108
51800,,,,,,,,39189
156758,,,,,,,,186353
85088,,,,,,,,105118
3485,,,,,,,,102519
96163,,,,,,,,84944
90720,,,,,,,,71098
95791,,,,,,,,53985
112837,,,,,,,,21439
79893,,,,,,,,141794
76676,,,,,,,,53262
21578,,,,,,,,180342
32317,,,,,,,,103913
128836,,,,,,,,143537
142793,,,,,,,,27247
142831,,,,,,,,25871
151694,,,,,,,,177794
72945,,,,,,,,166153
14823,,,,,,,,90187
119881,,,,,,,,34207
46528,,,,,,,,92980
91862,,,,,,,,97442
24001,,,,,,,,93394
139155,,,,,,,,189305
136094,,,,,,,,107545
58912,,,,,,,,114326
127262,,,,,,,,9827
140223,,,,,,,,191996
8933,,,,,,,,111149
116083,,,,,,,,36788
1781,,,,,,,,86433
122435,,,,,,,,91685
97681,,,,,,,,163190
151145,,,,,,,,68569
13605,,,,,,,,152221
77669,,,,,,,,22390
78259,,,,,,,,75795
88265,,,,,,,,46850
9363,,,,,,,,134595
108728,,,,,,,,173670
69634,,,,,,,,101280
96750,,,,,,,,169045
39389,,,,,,,,11780
121125,,,,,,,,175217
82462,,,,,,,,73437
49595,,,,,,,,51093
148481,,,,,,,,71759
36735,,,,,,,,96633
64602,,,,,,,,178188
131207,,,,,,,,160775
129042,,,,,,,,108548
20698,,,,,,,,167989
56608,,,,,,,,110199
19191,,,,,,,,101409
4981,,,,,,,,185626
21873,,,,,,,,156182
156456,,,,,,,,193152
106049,,,,,,,,181686
113610,,,,,,,,101358
121447,,,,,,,,22011
55812,,,,,,,,39647
23524,,,,,,,,63583
71809,,,,,,,,58675
50613,,,,,,,,16922
33664,,,,,,,,55961
134444,,,,,,,,110930
62589,,,,,,,,154461
122238,,,,,,,,73106
19806,,,,,,,,25522
159018,,,,,,,,155237
93246,,,,,,,,197423
91966,,,,,,,,129975
158398,,,,,,,,94124
139879,,,,,,,,19077
58297,,,,,,,,176208
104081,,,,,,,,42649
131359,,,,,,,,23639
39500,,,,,,,,121830
144585,,,,,,,,82389
6443,,,,,,,,1619
135576,,,,,,,,197963
65551,,,,,,,,156113
132344,,,,,,,,103595
56581,,,,,,,,159317
65144,,,,,,,,44858
55065,,,,,,,,115703
128157,,,,,,,,197183
95712,,,,,,,,157648
128434,,,,,,,,98563
36654,,,,,,,,99112
118677,,,,,,,,200312
152357,,,,,,,,158611
46405,,,,,,,,116182
70443,,,,,,,,89272
47813,,,,,,,,26243
106301,,,,,,,,60819
21998,,,,,,,,39756
108169,,,,,,,,64133
13396,,,,,,,,199917
159987,,,,,,,,442
33038,,,,,,,,61144
84074,,,,,,,,179954
70276,,,,,,,,148543
102002,,,,,,,,164904
45703,,,,,,,,183173
72010,,,,,,,,89922
28875,,,,,,,,193316
117095,,,,,,,,176234
79151,,,,,,,,164198
4946,,,,,,,,118658
72041,,,,,,,,75199
75667,,,,,,,,70358
147084,,,,,,,,83119
56229,,,,,,,,27198
33366,,,,,,,,145406
77786,,,,,,,,153777
151612,,,,,,,,26120
127562,,,,,,,,51398
73957,,,,,,,,150984
86352,,,,,,,,17374
3620,,,,,,,,103739
138381,,,,,,,,10901
139578,,,,,,,,46343
40280,,,,,,,,35460
158159,,,,,,,,188750
26049,,,,,,,,22466
65294,,,,,,,,6683
122,,,,,,,,133025
70103,,,,,,,,108723
93543,,,,,,,,22392
28023,,,,,,,,2942
46008,,,,,,,,107660
15979,,,,,,,,45359
144875,,,,,,,,13503
111190,,,,,,,,2772
68738,,,,,,,,148026
146265,,,,,,,,75244
36734,,,,,,,,134814
84892,,,,,,,,127193
137556,,,,,,,,166064
69034,,,,,,,,61399
105982,,,,,,,,184213
43134,,,,,,,,55752
110162,,,,,,,,34747
114282,,,,,,,,139666
106552,,,,,,,,113563
111834,,,,,,,,110487
105484,,,,,,,,100696
144964,,,,,,,,67425
97760,,,,,,,,55701
12437,,,,,,,,52330
132087,,,,,,,,161864
4670,,,,,,,,94139
123559,,,,,,,,85863
29118,,,,,,,,11465
118913,,,,,,,,23264
70875,,,,,,,,134037
10188,,,,,,,,120419
120895,,,,,,,,181192
74768,,,,,,,,140869
132672,,,,,,,,42494
7337,,,,,,,,23229
6339,,,,,,,,164681
73122,,,,,,,,28691
103678,,,,,,,,86505
146433,,,,,,,,163449
34864,,,,,,,,42706
33808,,,,,,,,66868
145839,,,,,,,,137205
37532,,,,,,,,41191
125793,,,,,,,,94191
64448,,,,,,,,93077
28347,,,,,,,,157625
66891,,,,,,,,142237
110654,,,,,,,,110939
91266,,,,,,,,193600
52146,,,,,,,,145742
104813,,,,,,,,63732
158262,,,,,,,,34443
67941,,,,,,,,106100
24070,,,,,,,,9986
149172,,,,,,,,31968
26116,,,,,,,,110874
120109,,,,,,,,39801
471,,,,,,,,119589
81069,,,,,,,,100430
95217,,,,,,,,125780
11857,,,,,,,,113754
156311,,,,,,,,120875
53148,,,,,,,,13875
71061,,,,,,,,9263
11435,,,,,,,,69171
42854,,,,,,,,79872
95159,,,,,,,,25911
89534,,,,,,,,85092
148227,,,,,,,,16136
42111,,,,,,,,138377
102826,,,,,,,,188396
140372,,,,,,,,31462
119448,,,,,,,,135630
128177,,,,,,,,105657
156041,,,,,,,,50790
51817,,,,,,,,29138
68916,,,,,,,,68252
78149,,,,,,,,23730
93907,,,,,,,,39291
8254,,,,,,,,37638
94037,,,,,,,,125041
103769,,,,,,,,87040
47719,,,,,,,,165978
109815,,,,,,,,92266
110385,,,,,,,,58948
130018,,,,,,,,63606
59123,,,,,,,,42147
60845,,,,,,,,71
126585,,,,,,,,15962
88264,,,,,,,,137654
82164,,,,,,,,80841
39341,,,,,,,,2656
45,,,,,,,,16390
58603,,,,,,,,40770
67726,,,,,,,,139749
5878,,,,,,,,7597
27852,,,,,,,,147390
77511,,,,,,,,56986
135639,,,,,,,,174356
54607,,,,,,,,179469
13221,,,,,,,,73546
62269,,,,,,,,65413
37605,,,,,,,,140779
19973,,,,,,,,108867
39185,,,,,,,,123988
147452,,,,,,,,11830
137118,,,,,,,,82829
134719,,,,,,,,196482
43026,,,,,,,,196858
111638,,,,,,,,130383
53353,,,,,,,,164869
41342,,,,,,,,20788
89991,,,,,,,,45503
