mac_cnt_1m,mac_cnt_2m,mac_cnt_3m,mac_cnt_d1m,mac_cnt_d2m,mac_cnt_d3m,mac_cnt_p1m,mac_cnt_p2m,mac_cnt_p3m,client_id
75933,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,96439
45196,,,,0.0,0.0,0.0,,,,36636
49312,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,177277
44717,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,51714
152249,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,53423
135295,,,,0.0,0.0,0.0,,,,191752
9279,,,,0.0,0.0,0.0,,,,63727
62758,,,,0.0,0.0,0.0,,,,35956
85326,,,,0.0,0.0,0.0,,,,156914
106482,,,,0.0,0.0,0.0,,,,14204
106548,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,83555
152906,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,148734
112500,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,104161
153882,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,28249
144455,,,,0.0,0.0,0.0,,,,120006
81211,,,,0.0,0.0,0.0,,,,180674
18853,,,,0.0,0.0,0.0,,,,172400
130861,,,,0.0,0.0,0.0,,,,52120
3520,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,157616
9299,,,,0.0,0.0,0.0,,,,28750
93595,,,,0.0,0.0,0.0,,,,163831
129431,,,,0.0,0.0,0.0,,,,167665
44643,,,,0.0,0.0,0.0,,,,60543
107144,,,,0.0,0.0,0.0,,,,197989
102153,,,,0.0,0.0,0.0,,,,154334
4959,,,,0.0,0.0,0.0,,,,107019
41967,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,61805
83632,,,,0.0,0.0,0.0,,,,32387
154421,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,146093
16131,,,,0.0,0.0,0.0,,,,142056
2644,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,103331
150022,1.0,2.0,5.0,0.0,-0.5,0.25,1.0,4.0,4.0,7573
80336,,,,0.0,0.0,0.0,,,,123244
8363,2.0,3.0,4.0,1.0,0.5,0.0,1.0,2.0,4.0,86242
15287,,,,0.0,0.0,0.0,,,,170165
864,,,,0.0,0.0,0.0,,,,92651
143693,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,1250
116388,,,,0.0,0.0,0.0,,,,14743
402,,,,0.0,0.0,0.0,,,,100667
25090,,,,0.0,0.0,0.0,,,,181093
20588,,,,0.0,0.0,0.0,,,,64638
100471,,,,0.0,0.0,0.0,,,,107204
7945,1.0,2.0,4.0,0.0,-0.5,0.0,1.0,4.0,4.0,104297
135926,,,,0.0,0.0,0.0,,,,178488
61851,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,139149
110759,,,,0.0,0.0,0.0,,,,94681
106715,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,126749
47082,,,,0.0,0.0,0.0,,,,149363
38811,,,,0.0,0.0,0.0,,,,149299
96022,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,33263
117286,,,,0.0,0.0,0.0,,,,169599
145092,,,,0.0,0.0,0.0,,,,20002
64255,,,,0.0,0.0,0.0,,,,131575
92968,,,,0.0,0.0,0.0,,,,156823
125584,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,88362
77939,,,,0.0,0.0,0.0,,,,135350
25851,,,,0.0,0.0,0.0,,,,157340
38897,,,,0.0,0.0,0.0,,,,152286
3100,,,,0.0,0.0,0.0,,,,143579
134301,,,,0.0,0.0,0.0,,,,174468
15233,,,,0.0,0.0,0.0,,,,30015
78805,,,,0.0,0.0,0.0,,,,168369
63216,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,147974
140003,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,74653
50472,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,198565
123966,,,,0.0,0.0,0.0,,,,48536
127617,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,178331
156666,,,,0.0,0.0,0.0,,,,53899
87613,,,,0.0,0.0,0.0,,,,140028
18753,,,,0.0,0.0,0.0,,,,176703
101748,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.25,1.0,3.0,4.0,57997
33868,1.0,3.0,4.0,-0.5,0.5,0.0,2.0,2.0,4.0,162106
145354,,,,0.0,0.0,0.0,,,,198250
29479,4.0,8.0,12.0,0.0,0.0,0.2,4.0,8.0,10.0,181580
9002,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,131290
1875,,,,0.0,0.0,0.0,,,,7585
32829,,,,0.0,0.0,0.0,,,,67332
106871,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,44970
38121,,,,0.0,0.0,0.0,,,,18464
35305,,,,0.0,0.0,0.0,,,,137575
17785,,,,0.0,0.0,0.0,,,,12514
25137,,,,0.0,0.0,0.0,,,,10924
121159,,,,0.0,0.0,0.0,,,,166499
22156,,,,0.0,0.0,0.0,,,,131315
153519,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,54153
57340,,,,0.0,0.0,0.0,,,,171101
17814,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,193045
55551,,,,0.0,0.0,0.0,,,,15932
29857,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,44567
46096,,1.0,2.0,-1.0,-0.5,-0.3333333333333333,1.0,2.0,3.0,77385
93628,,,,0.0,0.0,0.0,,,,44445
89638,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,14893
136018,,,,0.0,0.0,0.0,,,,195137
67825,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,198157
25889,,,,0.0,0.0,0.0,,,,20560
67799,,,,0.0,0.0,0.0,,,,110873
65961,,,,0.0,0.0,0.0,,,,167307
7793,,,,0.0,0.0,0.0,,,,10747
151773,,,,0.0,0.0,0.0,,,,95823
17226,1.0,3.0,4.0,-0.5,0.5,1.0,2.0,2.0,2.0,129099
122319,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,78837
22776,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,41492
99215,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,195341
133544,,,,0.0,0.0,0.0,,,,142256
33595,,,,0.0,0.0,0.0,,,,169120
96436,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,29433
1405,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,70292
81545,,,,0.0,0.0,0.0,,,,28451
13726,3.0,4.0,5.0,2.0,1.0,1.5,1.0,2.0,2.0,41591
120474,,,,0.0,0.0,0.0,,,,57579
46430,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,155272
127317,,,,0.0,0.0,0.0,,,,200793
96026,,,,0.0,0.0,0.0,,,,50545
42950,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,153742
18916,,,,0.0,0.0,0.0,,,,70697
81768,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,99748
113976,,,,0.0,0.0,0.0,,,,62990
134110,,,,0.0,0.0,0.0,,,,142589
62047,,,,0.0,0.0,0.0,,,,41908
34867,,,,0.0,0.0,0.0,,,,201017
95338,,,,0.0,0.0,0.0,,,,60426
60409,,,,0.0,0.0,0.0,,,,12516
32593,,,,0.0,0.0,0.0,,,,190175
121659,,,,0.0,0.0,0.0,,,,58772
31549,,,,0.0,0.0,0.0,,,,1352
40875,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,153566
102148,2.0,6.0,7.0,-0.5,1.0,0.75,4.0,3.0,4.0,6246
154663,,,,0.0,0.0,0.0,,,,155064
106742,,,,0.0,0.0,0.0,,,,42292
110242,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,107232
28533,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,70296
44496,,,,0.0,0.0,0.0,,,,35122
80928,,,,0.0,0.0,0.0,,,,108037
138263,,,,0.0,0.0,0.0,,,,85126
102611,,,,0.0,0.0,0.0,,,,130913
158425,,,,0.0,0.0,0.0,,,,163815
45092,,,,0.0,0.0,0.0,,,,119082
93256,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,54320
1153,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,59081
50172,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,135711
42749,,,,0.0,0.0,0.0,,,,127443
37430,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,21791
47065,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,17030
41832,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,66963
128571,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,133626
99288,1.0,3.0,4.0,-0.5,0.0,0.0,2.0,3.0,4.0,98934
97538,,,,0.0,0.0,0.0,,,,117902
128676,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,20207
81584,,,,0.0,0.0,0.0,,,,46468
91886,,,,0.0,0.0,0.0,,,,91592
97777,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,198117
47703,,,,0.0,0.0,0.0,,,,63822
16809,,,,0.0,0.0,0.0,,,,149869
59840,,,,0.0,0.0,0.0,,,,179930
98028,1.0,2.0,4.0,0.0,-0.5,0.0,1.0,4.0,4.0,24229
89585,,,,0.0,0.0,0.0,,,,112527
111753,,,,0.0,0.0,0.0,,,,139137
121065,,,,0.0,0.0,0.0,,,,63759
152373,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,3592
12285,,,,0.0,0.0,0.0,,,,90727
39726,,,,0.0,0.0,0.0,,,,147086
111281,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,81141
10016,,,,0.0,0.0,0.0,,,,187853
82222,2.0,3.0,4.0,1.0,0.5,0.0,1.0,2.0,4.0,180008
102717,,,,0.0,0.0,0.0,,,,7849
38743,,,,0.0,0.0,0.0,,,,128256
143627,,,,0.0,0.0,0.0,,,,43873
85466,,,,0.0,0.0,0.0,,,,154316
66811,,,,0.0,0.0,0.0,,,,169417
119162,,,,0.0,0.0,0.0,,,,41423
53622,,,,0.0,0.0,0.0,,,,187999
46320,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,46796
124688,,,,0.0,0.0,0.0,,,,169758
41890,,,,0.0,0.0,0.0,,,,97966
144284,,,,0.0,0.0,0.0,,,,87078
23919,1.0,2.0,3.0,0.0,0.0,-0.4,1.0,2.0,5.0,69370
8448,,,,0.0,0.0,0.0,,,,163626
53495,,,,0.0,0.0,0.0,,,,68941
130046,,,,0.0,0.0,0.0,,,,113825
3541,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,61265
58792,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,162299
102398,,,,0.0,0.0,0.0,,,,95331
60479,,,,0.0,0.0,0.0,,,,155862
159158,1.0,2.0,4.0,0.0,-0.3333333333333333,0.0,1.0,3.0,4.0,107048
137732,,,,0.0,0.0,0.0,,,,189848
13519,,,,0.0,0.0,0.0,,,,91534
50609,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,99944
160347,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,103378
16509,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,83818
75366,,,,0.0,0.0,0.0,,,,180685
107530,,,,0.0,0.0,0.0,,,,15608
84463,,,,0.0,0.0,0.0,,,,12270
112679,,,,0.0,0.0,0.0,,,,104551
106384,,,,0.0,0.0,0.0,,,,95280
95642,,,,0.0,0.0,0.0,,,,106875
151312,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,42924
6750,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,176736
150464,,,,0.0,0.0,0.0,,,,61793
63292,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,49672
65702,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,151283
4846,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,97539
87091,,,,0.0,0.0,0.0,,,,111325
66121,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,37652
64466,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,89992
16424,,,,0.0,0.0,0.0,,,,77642
136701,,,,0.0,0.0,0.0,,,,114508
137241,,,,0.0,0.0,0.0,,,,82158
23234,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,55142
142596,,,,0.0,0.0,0.0,,,,2038
3849,,,,0.0,0.0,0.0,,,,49394
92799,,,,0.0,0.0,0.0,,,,196856
85301,,,,0.0,0.0,0.0,,,,116686
118558,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,183838
83043,,,,0.0,0.0,0.0,,,,116932
123192,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,157495
125816,2.0,4.0,5.0,0.0,1.0,0.6666666666666667,2.0,2.0,3.0,20329
69643,,,,0.0,0.0,0.0,,,,131412
9573,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,41227
110414,,,,0.0,0.0,0.0,,,,45864
67123,,,,0.0,0.0,0.0,,,,200420
134256,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,47683
127409,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,132182
91619,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,36352
62795,,,,0.0,0.0,0.0,,,,186563
35170,2.0,3.0,5.0,1.0,0.0,0.6666666666666667,1.0,3.0,3.0,31726
81281,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,114684
135367,,,,0.0,0.0,0.0,,,,109240
143791,,,,0.0,0.0,0.0,,,,52521
90922,,,,0.0,0.0,0.0,,,,83716
140877,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,78333
49374,,,,0.0,0.0,0.0,,,,13034
124938,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,79924
85965,,,,0.0,0.0,0.0,,,,158839
69479,2.0,3.0,4.0,1.0,0.5,0.0,1.0,2.0,4.0,43563
143224,,,,0.0,0.0,0.0,,,,157856
69245,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,65430
44886,,,,0.0,0.0,0.0,,,,39409
125873,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,177899
7535,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,108228
111087,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,145348
61118,,,,0.0,0.0,0.0,,,,18799
80916,,,,0.0,0.0,0.0,,,,143685
40591,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,153542
27616,,,,0.0,0.0,0.0,,,,97313
133623,,,,0.0,0.0,0.0,,,,127371
85986,,,,0.0,0.0,0.0,,,,133508
28756,,,,0.0,0.0,0.0,,,,128116
51398,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,188529
124822,,,,0.0,0.0,0.0,,,,83192
114196,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,119488
69512,,,,0.0,0.0,0.0,,,,17671
99983,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,33509
79677,,,,0.0,0.0,0.0,,,,12523
8213,,,,0.0,0.0,0.0,,,,87061
65356,,,,0.0,0.0,0.0,,,,34957
102123,,,,0.0,0.0,0.0,,,,13690
118295,,,,0.0,0.0,0.0,,,,56063
40715,,,,0.0,0.0,0.0,,,,34512
103915,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,12109
87033,1.0,2.0,4.0,0.0,-0.3333333333333333,0.0,1.0,3.0,4.0,13066
125806,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,150721
18246,,,,0.0,0.0,0.0,,,,107355
21333,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,145760
37975,,,,0.0,0.0,0.0,,,,4659
71108,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,163415
149621,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,192833
4329,,,,0.0,0.0,0.0,,,,83647
42481,,,,0.0,0.0,0.0,,,,20130
153414,4.0,5.0,6.0,3.0,1.5,0.0,1.0,2.0,6.0,91797
10281,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,131908
30762,,,,0.0,0.0,0.0,,,,127087
144008,2.0,3.0,5.0,1.0,0.0,0.6666666666666667,1.0,3.0,3.0,194199
56420,,,,0.0,0.0,0.0,,,,155274
148741,,,,0.0,0.0,0.0,,,,136099
92494,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,86782
42763,,,,0.0,0.0,0.0,,,,200712
128042,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,7522
65138,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,49297
26805,1.0,2.0,4.0,0.0,-0.3333333333333333,0.3333333333333333,1.0,3.0,3.0,123737
105564,2.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,173879
38322,,,,0.0,0.0,0.0,,,,175534
127766,,,,0.0,0.0,0.0,,,,78896
19287,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,168514
157060,,,,0.0,0.0,0.0,,,,188994
55697,,,,0.0,0.0,0.0,,,,198787
147462,,,,0.0,0.0,0.0,,,,45791
74559,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,167278
64719,,,,0.0,0.0,0.0,,,,191102
116730,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,130410
33756,,,,0.0,0.0,0.0,,,,362
66966,,,,0.0,0.0,0.0,,,,107840
83521,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,39194
2028,,,,0.0,0.0,0.0,,,,126844
134003,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,193382
159596,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25221
157481,,,,0.0,0.0,0.0,,,,90934
12766,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,178936
95810,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,110921
156074,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,75476
70493,,,,0.0,0.0,0.0,,,,48145
23061,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,155003
88026,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,162559
65511,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,190665
43699,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,43126
115545,,,,0.0,0.0,0.0,,,,169736
113643,,,,0.0,0.0,0.0,,,,158831
140686,,,,0.0,0.0,0.0,,,,88106
156013,,,,0.0,0.0,0.0,,,,55936
105857,,,,0.0,0.0,0.0,,,,55822
150382,,,,0.0,0.0,0.0,,,,120908
63242,,,,0.0,0.0,0.0,,,,128692
158043,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,119119
152158,,,,0.0,0.0,0.0,,,,93621
14933,,,,0.0,0.0,0.0,,,,123210
68452,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,179462
74415,5.0,10.0,12.0,0.0,1.5,1.0,5.0,4.0,6.0,97324
45275,,,,0.0,0.0,0.0,,,,184030
159787,1.0,5.0,6.0,-0.75,1.5,1.0,4.0,2.0,3.0,37252
63811,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,11616
88406,1.0,3.0,5.0,-0.5,-0.25,-0.1666666666666666,2.0,4.0,6.0,22796
72193,,,,0.0,0.0,0.0,,,,191680
147636,,,,0.0,0.0,0.0,,,,130046
5158,,,,0.0,0.0,0.0,,,,175947
119880,,,,0.0,0.0,0.0,,,,59479
98025,,,,0.0,0.0,0.0,,,,199124
134664,1.0,2.0,4.0,0.0,-0.3333333333333333,0.0,1.0,3.0,4.0,71597
92731,,,,0.0,0.0,0.0,,,,177143
84006,,,,0.0,0.0,0.0,,,,6280
4953,,,,0.0,0.0,0.0,,,,58031
18244,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,92133
134955,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,29844
62711,,,,0.0,0.0,0.0,,,,171273
130139,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,102369
90597,,,,0.0,0.0,0.0,,,,34972
153427,,,,0.0,0.0,0.0,,,,178453
88210,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,19856
111822,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35845
46601,,,,0.0,0.0,0.0,,,,193540
154501,,,,0.0,0.0,0.0,,,,111159
79782,,,,0.0,0.0,0.0,,,,55405
150297,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,36906
4646,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,160336
120361,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,12234
18509,,,,0.0,0.0,0.0,,,,96628
153377,,,,0.0,0.0,0.0,,,,154640
146251,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,37718
115845,,,,0.0,0.0,0.0,,,,91148
28498,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,32447
13229,,,,0.0,0.0,0.0,,,,131658
61589,,,,0.0,0.0,0.0,,,,80023
70139,,,,0.0,0.0,0.0,,,,190832
134339,2.0,4.0,6.0,0.0,0.3333333333333333,1.0,2.0,3.0,3.0,106487
109054,1.0,2.0,4.0,0.0,-0.3333333333333333,0.0,1.0,3.0,4.0,32030
122869,,,,0.0,0.0,0.0,,,,19044
149623,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,72694
104013,,,,0.0,0.0,0.0,,,,32586
5169,,,,0.0,0.0,0.0,,,,35576
11874,,,,0.0,0.0,0.0,,,,21159
128801,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,121474
31895,,,,0.0,0.0,0.0,,,,42672
144967,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,53027
8510,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,186097
121046,,,,0.0,0.0,0.0,,,,10341
97546,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,167159
95732,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,147994
20306,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,136310
139560,,,,0.0,0.0,0.0,,,,110521
49006,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.4,1.0,3.0,5.0,180639
108244,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,44431
87839,,,,0.0,0.0,0.0,,,,44197
29659,,,,0.0,0.0,0.0,,,,73688
126318,1.0,3.0,4.0,-0.5,0.5,0.0,2.0,2.0,4.0,105008
111725,,,,0.0,0.0,0.0,,,,112811
116745,,,,0.0,0.0,0.0,,,,133703
58484,,,,0.0,0.0,0.0,,,,107483
20336,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,67708
87585,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,116417
26540,,,,0.0,0.0,0.0,,,,95739
48103,,,,0.0,0.0,0.0,,,,193629
103877,,,,0.0,0.0,0.0,,,,33850
116192,,,,0.0,0.0,0.0,,,,43399
160021,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,92735
58032,,,,0.0,0.0,0.0,,,,129657
14169,,,,0.0,0.0,0.0,,,,3564
78057,1.0,1.0,1.0,1.0,1.0,1.0,,,,65146
85910,,,,0.0,0.0,0.0,,,,97837
66510,,,,0.0,0.0,0.0,,,,182169
89450,,,,0.0,0.0,0.0,,,,115376
18668,,,,0.0,0.0,0.0,,,,110353
158820,1.0,2.0,3.0,0.0,0.0,0.5,1.0,2.0,2.0,177130
127693,,,,0.0,0.0,0.0,,,,92079
121370,,,,0.0,0.0,0.0,,,,195255
143811,,,,0.0,0.0,0.0,,,,145620
98126,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,139654
9816,3.0,6.0,9.0,0.0,0.0,0.0,3.0,6.0,9.0,131366
68987,1.0,2.0,3.0,0.0,-0.3333333333333333,-0.4,1.0,3.0,5.0,132829
72559,,,,0.0,0.0,0.0,,,,36766
112660,,,,0.0,0.0,0.0,,,,62854
136535,,,,0.0,0.0,0.0,,,,26184
155243,,,,0.0,0.0,0.0,,,,107172
13839,,,,0.0,0.0,0.0,,,,66599
82670,,,,0.0,0.0,0.0,,,,6917
49780,1.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,,177556
46,,,,0.0,0.0,0.0,,,,150143
126641,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,104077
139047,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,6.0,129595
102597,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,2482
72463,,,,0.0,0.0,0.0,,,,133840
34784,,,,0.0,0.0,0.0,,,,4316
78105,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,15793
35176,1.0,3.0,4.0,-0.5,0.5,0.3333333333333333,2.0,2.0,3.0,54601
147380,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,35258
131653,,,,0.0,0.0,0.0,,,,107509
91572,,,,0.0,0.0,0.0,,,,191677
23171,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,122413
136902,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,38020
33243,,,,0.0,0.0,0.0,,,,100664
140330,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3631
37129,,,,0.0,0.0,0.0,,,,87501
123608,,,,0.0,0.0,0.0,,,,34355
88236,,,,0.0,0.0,0.0,,,,156439
119918,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,20501
139915,,,,0.0,0.0,0.0,,,,182089
89658,,,,0.0,0.0,0.0,,,,161347
30780,,,,0.0,0.0,0.0,,,,65345
135208,,,,0.0,0.0,0.0,,,,4883
46241,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,83536
107636,,,,0.0,0.0,0.0,,,,110414
90738,,,,0.0,0.0,0.0,,,,157223
150172,,,,0.0,0.0,0.0,,,,148001
70566,,,,0.0,0.0,0.0,,,,59660
9737,1.0,1.0,1.0,1.0,1.0,1.0,,,,7388
63838,,,,0.0,0.0,0.0,,,,42519
156205,,,,0.0,0.0,0.0,,,,160049
28548,,,,0.0,0.0,0.0,,,,182847
112502,1.0,2.0,3.0,0.0,0.0,-0.25,1.0,2.0,4.0,107393
49261,,,,0.0,0.0,0.0,,,,178340
